article_id,citation,authors,year,journal,title,doi,source,target
Blouin2018,Blouin et al. (2018),"Blouin, Jennifer L.; Robinson, Leslie A.; Seidman, Jeri K.",2018,Contemporary Accounting Research,Conflicting Transfer Pricing Incentives and the Role of Coordination,https://doi.org/10.1111/1911-3846.12375,Governmental coordination,Transfer pricing
Blouin2018,Blouin et al. (2018),"Blouin, Jennifer L.; Robinson, Leslie A.; Seidman, Jeri K.",2018,Contemporary Accounting Research,Conflicting Transfer Pricing Incentives and the Role of Coordination,https://doi.org/10.1111/1911-3846.12375,Corporate coordination,Transfer pricing
Bonacchi2019,Bonacchi et al. (2019),"Bonacchi, Massimiliano; Marra, Antonio; Zarowin, Paul",2019,Review of Accounting Studies,Organizational structure and earnings quality of private and public firms,https://doi.org/10.1007/s11142-019-09495-y,Organizational structure,Earnings quality demand
Bonacchi2019,Bonacchi et al. (2019),"Bonacchi, Massimiliano; Marra, Antonio; Zarowin, Paul",2019,Review of Accounting Studies,Organizational structure and earnings quality of private and public firms,https://doi.org/10.1007/s11142-019-09495-y,Organizational structure,Earnings management
Bonacchi2019,Bonacchi et al. (2019),"Bonacchi, Massimiliano; Marra, Antonio; Zarowin, Paul",2019,Review of Accounting Studies,Organizational structure and earnings quality of private and public firms,https://doi.org/10.1007/s11142-019-09495-y,Organizational structure,Earnings quality
Bonetti2020,Bonetti et al. (2020),"Bonetti, Pietro; Duro, Miguel; Ormazabal, Gaizka",2020,Journal of Accounting Research,Disclosure Regulation and Corporate Acquisitions,https://doi.org/10.1111/1475-679X.12298,Disclosure regulation,M&A activity
Boulton2022,Boulton et al. (2022),"Boulton, Thomas J.; Braga‐Alves, Marcus V.; Chakrabarty, Bidisha",2022,Contemporary Accounting Research,The Effect of Reporting Opacity on Trading Opacity: New Evidence from American Depositary Receipt Trades in Dark Pools,https://doi.org/10.1111/1911-3846.12804,Financial reporting opacity,Trading opacity
Boulton2011,Boulton et al. (2011),"Boulton, Thomas J.; Smart, Scott B.; Zutter, Chad J.",2011,The Accounting Review,Earnings quality and international IPO underpricing,https://doi.org/10.2308/accr.00000018,Country-level earnings quality,IPO underpricing
Bourveau2022,Bourveau et al. (2022),"Bourveau, Thomas; De George, Emmanuel T.; Ellahie, Atif; Macciocchi, Daniele",2022,Journal of Accounting Research,The Role of Disclosure and Information Intermediaries in an Unregulated Capital Market: Evidence from Initial Coin Offerings,https://doi.org/10.1111/1475-679X.12404,Voluntary disclosure,Initial coin offerings
Bourveau2022,Bourveau et al. (2022),"Bourveau, Thomas; De George, Emmanuel T.; Ellahie, Atif; Macciocchi, Daniele",2022,Journal of Accounting Research,The Role of Disclosure and Information Intermediaries in an Unregulated Capital Market: Evidence from Initial Coin Offerings,https://doi.org/10.1111/1475-679X.12404,Internal governance,Initial coin offerings
Bourveau2022,Bourveau et al. (2022),"Bourveau, Thomas; De George, Emmanuel T.; Ellahie, Atif; Macciocchi, Daniele",2022,Journal of Accounting Research,The Role of Disclosure and Information Intermediaries in an Unregulated Capital Market: Evidence from Initial Coin Offerings,https://doi.org/10.1111/1475-679X.12404,Information intermediaries,Initial coin offerings
Bradley2021,Bradley et al. (2021),"Bradley, Sebastien; Robinson, Leslie A.; Ruf, Martin",2021,Journal of Accounting and Economics,The impact of IP box regimes on the M&A market,https://doi.org/10.1016/j.jacceco.2021.101448,IP box,M&A
Bradley2021,Bradley et al. (2021),"Bradley, Sebastien; Robinson, Leslie A.; Ruf, Martin",2021,Journal of Accounting and Economics,The impact of IP box regimes on the M&A market,https://doi.org/10.1016/j.jacceco.2021.101448,IP box tax planning,M&A
Bradley2021,Bradley et al. (2021),"Bradley, Sebastien; Robinson, Leslie A.; Ruf, Martin",2021,Journal of Accounting and Economics,The impact of IP box regimes on the M&A market,https://doi.org/10.1016/j.jacceco.2021.101448,IP box transaction cost,M&A
Bradshaw2004,Bradshaw et al. (2004),"Bradshaw, Mark T.; Bushee, Brian J.; Miller, Gregory S.",2004,Journal of Accounting Research,"Accounting choice, home bias, and U.S. investment in non-U.S. firms",https://doi.org/10.1111/j.1475-679X.2004.00157.x,Accounting choice conformity,Institutional ownership
Bradshaw2004,Bradshaw et al. (2004),"Bradshaw, Mark T.; Bushee, Brian J.; Miller, Gregory S.",2004,Journal of Accounting Research,"Accounting choice, home bias, and U.S. investment in non-U.S. firms",https://doi.org/10.1111/j.1475-679X.2004.00157.x,Firm visibility,Institutional ownership
Bradshaw2019,Bradshaw et al. (2019),"Bradshaw, Mark T.; Huang, Alan G.; Tan, Hongping",2019,Journal of Accounting Research,The Effects of Analyst-Country Institutions on Biased Research: Evidence from Target Prices,https://doi.org/10.1111/1475-679X.12245,Analyst-country institutional infrastructure,Analyst forecast optimism
Bradshaw2019,Bradshaw et al. (2019),"Bradshaw, Mark T.; Huang, Alan G.; Tan, Hongping",2019,Journal of Accounting Research,The Effects of Analyst-Country Institutions on Biased Research: Evidence from Target Prices,https://doi.org/10.1111/1475-679X.12245,Analyst-country institutional infrastructure,Analyst return predictivity
Breuer2021,Breuer (2021),"Breuer, Matthias",2021,Journal of Accounting Research,How Does Financial-Reporting Regulation Affect Industry-Wide Resource Allocation?,https://doi.org/10.1111/1475-679X.12345,Financial reporting regulation,Industry-wide resource allocation
Brochet2019,Brochet et al. (2019),"Brochet, Francois; Miller, Gregory S.; Naranjo, Patricia; Yu, Gwen",2019,The Accounting Review,Managers' Cultural Background and Disclosure Attributes,https://doi.org/10.2308/accr-52290,Managers' cultural background,Disclosure tone
Brochet2019,Brochet et al. (2019),"Brochet, Francois; Miller, Gregory S.; Naranjo, Patricia; Yu, Gwen",2019,The Accounting Review,Managers' Cultural Background and Disclosure Attributes,https://doi.org/10.2308/accr-52290,Manager exposure to different culture,Disclosure tone
Brochet2019,Brochet et al. (2019),"Brochet, Francois; Miller, Gregory S.; Naranjo, Patricia; Yu, Gwen",2019,The Accounting Review,Managers' Cultural Background and Disclosure Attributes,https://doi.org/10.2308/accr-52290,Manager collectivism,Analyst reaction
Brochet2019,Brochet et al. (2019),"Brochet, Francois; Miller, Gregory S.; Naranjo, Patricia; Yu, Gwen",2019,The Accounting Review,Managers' Cultural Background and Disclosure Attributes,https://doi.org/10.2308/accr-52290,Analyst collectivism,Analyst reaction
Brochet2016,Brochet et al. (2016),"Brochet, Francois; Naranjo, Patricia; Yu, Gwen",2016,The Accounting Review,The Capital Market Consequences of Language Barriers in the Conference Calls of Non-U.S. Firms,,Linguistic opacity,Market reaction
Brochet2016,Brochet et al. (2016),"Brochet, Francois; Naranjo, Patricia; Yu, Gwen",2016,The Accounting Review,The Capital Market Consequences of Language Barriers in the Conference Calls of Non-U.S. Firms,,Firm location,Market reaction
Brochet2016,Brochet et al. (2016),"Brochet, Francois; Naranjo, Patricia; Yu, Gwen",2016,The Accounting Review,The Capital Market Consequences of Language Barriers in the Conference Calls of Non-U.S. Firms,,Anglophone manager,Market reaction
Bronson2017,Bronson et al. (2017),"Bronson, Scott N.; Ghosh, Aloke Al; Hogan, Chris E.",2017,Contemporary Accounting Research,"Audit Fee Differential, Audit Effort, and Litigation Risk: An Examination of ADR Firms",https://doi.org/10.1111/1911-3846.12238,Cross-listing,Audit fees
Bronson2017,Bronson et al. (2017),"Bronson, Scott N.; Ghosh, Aloke Al; Hogan, Chris E.",2017,Contemporary Accounting Research,"Audit Fee Differential, Audit Effort, and Litigation Risk: An Examination of ADR Firms",https://doi.org/10.1111/1911-3846.12238,Regulatory environment,Audit fees
Brown2016,Brown (2016),"Brown, Anna Bergman",2016,Journal of Accounting Research,Institutional Differences and International Private Debt Markets: A Test Using Mandatory IFRS Adoption,https://doi.org/10.1111/1475-679X.12111,Institutional differences in loans,Credit spread
Brown2016,Brown (2016),"Brown, Anna Bergman",2016,Journal of Accounting Research,Institutional Differences and International Private Debt Markets: A Test Using Mandatory IFRS Adoption,https://doi.org/10.1111/1475-679X.12111,Institutional differences in loans,Borrower-lender relationship
Brown2016,Brown (2016),"Brown, Anna Bergman",2016,Journal of Accounting Research,Institutional Differences and International Private Debt Markets: A Test Using Mandatory IFRS Adoption,https://doi.org/10.1111/1475-679X.12111,Institutional differences in loans,Loan syndicate
Brown2016,Brown (2016),"Brown, Anna Bergman",2016,Journal of Accounting Research,Institutional Differences and International Private Debt Markets: A Test Using Mandatory IFRS Adoption,https://doi.org/10.1111/1475-679X.12111,Institutional differences in loans,Reliance on financial covenants
Brown2016,Brown (2016),"Brown, Anna Bergman",2016,Journal of Accounting Research,Institutional Differences and International Private Debt Markets: A Test Using Mandatory IFRS Adoption,https://doi.org/10.1111/1475-679X.12111,Institutional differences in loans,Financial covenants
Bushman2004,Bushman et al. (2004),"Bushman, Robert M.; Piotroski, Joseph D.; Smith, Abbie J.",2004,Journal of Accounting Research,What Determines Corporate Transparency?,https://doi.org/10.1111/j.1475-679X.2004.00136.x,Legal regime,Financial transparency
Bushman2004,Bushman et al. (2004),"Bushman, Robert M.; Piotroski, Joseph D.; Smith, Abbie J.",2004,Journal of Accounting Research,What Determines Corporate Transparency?,https://doi.org/10.1111/j.1475-679X.2004.00136.x,Political economy,Financial transparency
Bushman2004,Bushman et al. (2004),"Bushman, Robert M.; Piotroski, Joseph D.; Smith, Abbie J.",2004,Journal of Accounting Research,What Determines Corporate Transparency?,https://doi.org/10.1111/j.1475-679X.2004.00136.x,Legal regime,Governance transparency
Bushman2004,Bushman et al. (2004),"Bushman, Robert M.; Piotroski, Joseph D.; Smith, Abbie J.",2004,Journal of Accounting Research,What Determines Corporate Transparency?,https://doi.org/10.1111/j.1475-679X.2004.00136.x,Political economy,Governance transparency
Bushman2012,Bushman and Williams (2012),"Bushman, Robert M.; Williams, Christopher D.",2012,Journal of Accounting and Economics,"Accounting discretion, loan loss provisioning, and discipline of Banks' risk-taking",https://doi.org/10.1016/j.jacceco.2012.04.002,Accounting discretion,Risk-taking
Byard2011,Byard et al. (2011),"Byard, Donal; Li, Ying; Yu, Yong",2011,Journal of Accounting Research,The Effect of Mandatory IFRS Adoption on Financial Analysts' Information Environment,https://doi.org/10.1111/j.1475-679X.2010.00390.x,Mandatory IFRS adoption,Analyst information environment
Byard2011,Byard et al. (2011),"Byard, Donal; Li, Ying; Yu, Yong",2011,Journal of Accounting Research,The Effect of Mandatory IFRS Adoption on Financial Analysts' Information Environment,https://doi.org/10.1111/j.1475-679X.2010.00390.x,Enforcement regimes,Analyst information environment
Byard2011,Byard et al. (2011),"Byard, Donal; Li, Ying; Yu, Yong",2011,Journal of Accounting Research,The Effect of Mandatory IFRS Adoption on Financial Analysts' Information Environment,https://doi.org/10.1111/j.1475-679X.2010.00390.x,Domestic accounting standards,Analyst information environment
Carson2009,Carson (2009),"Carson, Elizabeth",2009,The Accounting Review,Industry specialization by global audit firm networks,https://doi.org/10.2308/accr.2009.84.2.355,Auditor specialization,Audit fees
Cascino2015,Cascino and Gassen (2015),"Cascino, Stefano; Gassen, Joachim",2015,Review of Accounting Studies,What drives the comparability effect of mandatory IFRS adoption?,https://doi.org/10.1007/s11142-014-9296-5,Mandatory IFRS adoption,Financial reporting comparability
Cascino2015,Cascino and Gassen (2015),"Cascino, Stefano; Gassen, Joachim",2015,Review of Accounting Studies,What drives the comparability effect of mandatory IFRS adoption?,https://doi.org/10.1007/s11142-014-9296-5,Auditor type,Financial reporting comparability
Cascino2015,Cascino and Gassen (2015),"Cascino, Stefano; Gassen, Joachim",2015,Review of Accounting Studies,What drives the comparability effect of mandatory IFRS adoption?,https://doi.org/10.1007/s11142-014-9296-5,Board independence,Financial reporting comparability
Cascino2015,Cascino and Gassen (2015),"Cascino, Stefano; Gassen, Joachim",2015,Review of Accounting Studies,What drives the comparability effect of mandatory IFRS adoption?,https://doi.org/10.1007/s11142-014-9296-5,Government ownership,Financial reporting comparability
Chan1996a,Chan and Seow (1996),"Chan, Kam C.; Seow, Gim S.",1996,Journal of Accounting and Economics,The association between stock returns and foreign GAAP earnings versus earnings adjusted to U.S. GAAP,https://doi.org/10.1016/0165-4101(95)00405-X,Accounting standards differences,Stock returns
Chaney2011,Chaney et al. (2011),"Chaney, Paul K.; Faccio, Mara; Parsley, David",2011,Journal of Accounting and Economics,The quality of accounting information in politically connected firms,https://doi.org/10.1016/j.jacceco.2010.07.003,Political connections,Earnings quality
Chattopadhyay2022,Chattopadhyay et al. (2022),"Chattopadhyay, Akash; Lyle, Matthew R.; Wang, Charles C.Y.",2022,The Accounting Review,Expected Stock Returns Worldwide: A Log-Linear Present-Value Approach,https://doi.org/10.2308/TAR-2018-0289,Book value,Expected stock returns
Chen2022,Chen and Conaway (2022),"Chen, Bingyi; Conaway, Jenelle K.",2022,Journal of Accounting Research,Do U.S. Investors Value Foreign Component Auditors?,https://doi.org/10.1111/1475-679X.12412,Foreign component auditors,MNC valuation
Chen2013,Chen et al. (2013),"Chen, Chen; Young, Danqing; Zhuang, Zili",2013,The Accounting Review,Externalities of mandatory IFRS adoption: Evidence from cross-border spillover effects of financial information on investment efficiency,https://doi.org/10.2308/accr-50384,Mandatory IFRS adoption,Investment efficiency
Chen2013,Chen et al. (2013),"Chen, Chen; Young, Danqing; Zhuang, Zili",2013,The Accounting Review,Externalities of mandatory IFRS adoption: Evidence from cross-border spillover effects of financial information on investment efficiency,https://doi.org/10.2308/accr-50384,Disclosure,Investment efficiency
Chen2015,"Chen, Chen, and Jin (2015)","Chen, Chih-Ying; Chen, Peter F; Jin, Qinglu",2015,The Accounting Review,"Economic Freedom, Investment Flexibility, and Equity Value",https://doi.org/10.2307/26550595,Profitability,Capital investment
Chen2015,"Chen, Chen, and Jin (2015)","Chen, Chih-Ying; Chen, Peter F; Jin, Qinglu",2015,The Accounting Review,"Economic Freedom, Investment Flexibility, and Equity Value",https://doi.org/10.2307/26550595,Economic freedom,Capital investment
Chen2015,"Chen, Chen, and Jin (2015)","Chen, Chih-Ying; Chen, Peter F; Jin, Qinglu",2015,The Accounting Review,"Economic Freedom, Investment Flexibility, and Equity Value",https://doi.org/10.2307/26550595,Profitability,Equity
